,index,Price,Year,Mileage,City,State,Vin,Make,Model
11136,55715,48980,2015,56064,Raleigh, NC,WBAYF8C52FD654021,BMW,7
11137,755809,15000,2016,44225,Baton Rouge, LA,2T1BURHE3GC544588,Toyota,CorollaS
11138,462110,12295,2012,114490,Arlington, TX,5NPEC4AB2CH434464,Hyundai,Sonata4dr
11139,290228,19999,2013,60175,Sacramento, CA,1ZVBP8CF3D5213775,Ford,MustangCoupe
11140,219788,13879,2010,98915,Macon, GA,2B3CJ4DV2AH313654,Dodge,Challenger2dr
11141,89486,10800,2014,35914,Grand Island, NY,1G1PC5SB5E7429255,Chevrolet,Cruze1LT
11142,97567,12995,2015,69940,Ferndale, MI,1G11C5SL6FF223710,Chevrolet,Malibu1LT
11143,63005,13828,2010,89595,Clinton, MO,1G4GE5GV8AF165335,Buick,LaCrosse4dr
11144,823589,6999,1998,213269,Longmont, CO,JT3HN87R9W0186271,Toyota,4Runner4dr
11145,168577,16995,2010,94152,Sneads Ferry, NC,1GNLVHED7AJ224359,Chevrolet,TraverseAWD
11146,284918,24900,2016,36190,Newnan, GA,2FMPK3J89GBB25596,Ford,EdgeSEL
11147,664092,22998,2016,30492,Marietta, GA,5N1AZ2MG4GN107977,Nissan,MuranoFWD
11148,587746,9688,2010,107394,Fremont, CA,JM1BL1H64A1162434,Mazda,Mazda35dr
11149,454533,13495,2014,55633,Oxford, PA,KMHTC6AE8EU183290,Hyundai,VelosterTurbo
11150,262317,13988,2014,95559,Louisville, KY,3FA6P0HD2ER134681,Ford,FusionSE
11151,226097,15900,2008,109088,Moscow, ID,1D7HU18298J136125,Dodge,Ram
11152,165936,9995,2009,81056,Chandler, AZ,3GNCA23BX9S531223,Chevrolet,HHRFWD
11153,310172,20990,2013,112530,Boardman, OH,1FTFX1EF6DFB17657,Ford,F-150SuperCab
11154,321603,12995,2004,79783,Virginia Beach, VA,1FAHP60A04Y106648,Ford,Thunderbird2dr
11155,160765,33495,2016,16046,Fontana, CA,1GCGTCE30G1243869,Chevrolet,ColoradoCrew
11156,51642,19500,2013,103929,Fishers, IN,5UXZV4C55D0B01176,BMW,X5xDrive35i
11157,508401,29122,2013,59928,San Diego, CA,1C4BJWCG3DL601747,Jeep,WranglerRubicon
11158,575545,16995,2014,73046,Grand Rapids, MI,3LN6L2G92ER829463,Lincoln,MKZFWD
11159,314680,29995,2014,25000,Canton, OH,1FTFX1EF2EFB58594,Ford,F-1504WD
11160,595747,38983,2016,6885,Libertyville, IL,JM3TCBDY8G0108478,Mazda,CX-9AWD
11161,198996,20397,2016,46506,Williamstown, NJ,2C4RC1BG8GR212482,Chrysler,Town
11162,787129,11995,2014,51161,Hollywood, FL,5YFBURHE5EP121895,Toyota,CorollaL
11163,791761,19991,2012,50972,Vancouver, WA,5TDKK3DC7CS267162,Toyota,Sienna5dr
11164,162592,34994,2014,33504,Shreveport, LA,3GCUKSEC6EG567388,Chevrolet,Silverado
11165,160939,14641,2007,160790,Sacramento, CA,1GNFK13067R387236,Chevrolet,Tahoe4WD
11166,211718,17900,2016,28219,Lafayette, IN,3C4PDDBG4GT105626,Dodge,JourneyAWD
11167,702750,70718,2014,22323,Houston, TX,WP1AC2A21ELA81134,Porsche,CayenneTurbo
11168,399475,20700,2014,25310,Countryside, IL,1HGCR3F85EA038506,Honda,Accord
11169,372344,21788,2012,103076,Charlottesville, VA,1GTR2VE27CZ235200,GMC,Sierra
11170,580546,14695,2009,86159,Columbus, OH,1LNHM94R79G605654,Lincoln,MKS4dr
11171,408027,13624,2013,109497,Sanford, NC,1HGCT1B86DA016699,Honda,Accord
11172,130466,25205,2017,15503,Vero Beach, FL,1GNKRGKD9HJ216921,Chevrolet,TraverseFWD
11173,813042,20465,2012,142906,Littleton, CO,JTEBU4BF5CK125960,Toyota,FJ
11174,103327,9995,2009,73049,Moultrie, GA,1G1ZJ57749F184494,Chevrolet,Malibu4dr
11175,595157,26987,2016,26697,Edmonds, WA,JM3KE4DY9G0738155,Mazda,CX-52016.5
11176,494977,23988,2017,18008,Easton, PA,ZACCJBCB7HPE80238,Jeep,RenegadeTrailhawk
11177,290013,25295,2014,21754,Woodland Hills, CA,1FM5K7D85EGB43304,Ford,ExplorerXLT
11178,485124,17998,2016,42801,San Antonio, TX,1C4NJDEB5GD712589,Jeep,CompassLatitude
11179,769048,16393,2014,21244,Homosassa, FL,JTDKN3DU2E1736819,Toyota,PriusTwo
11180,340788,39981,2015,87816,Cookeville, TN,1FTEW1EG3FKD74986,Ford,F-1504WD
11181,74921,20992,2013,65671,Renton, WA,1G6DS5E35D0106786,Cadillac,CTS
11182,510192,33994,2015,49906,Chicago, IL,1C4RJFCG7FC942487,Jeep,Grand
11183,465204,8295,2008,111751,Stratford, CT,5NMSH73E98H222985,Hyundai,Santa
11184,311068,17987,2014,39999,Murfreesboro, TN,1FMCU0F71EUB19970,Ford,EscapeS
11185,768688,9395,2013,65431,Marietta, GA,JTDKTUD39DD553482,Toyota,Yaris5-Door
11186,424519,1995,2005,201968,Wartburg, TN,1HGCM56185A171385,Honda,Accord
11187,377616,52194,2015,54833,Nashville, TN,1GKS2JKJ4FR501626,GMC,Yukon
11188,189198,9900,2007,145815,Lafayette, IN,1A8HW58P27F549621,Chrysler,Aspen4WD
11189,37334,22972,2014,58791,Salisbury, NC,5UXWX9C55E0D30081,BMW,X3xDrive28i
11190,768537,18195,2015,37960,Carlsbad, CA,2T3WFREV7FW133733,Toyota,RAV44X2
11191,747467,12497,2014,27524,Chantilly, VA,2T1BURHE1EC062828,Toyota,CorollaL
11192,750121,11995,2015,42581,Sanford, FL,JTDKDTB3XF1581175,Toyota,Prius
11193,62925,8995,2011,129774,Georgetown, TX,5GAKRBED8BJ157585,Buick,EnclaveFWD
11194,324241,32588,2014,30500,Lexington, NC,1FTFW1EF6EKE15931,Ford,F-1504WD
11195,796506,29888,2016,6998,Denton, TX,5TFBZ5DN4GX001574,Toyota,Tacoma2WD
11196,499973,26995,2015,29768,Spokane, WA,1C4RJFAG7FC851741,Jeep,Grand
11197,36946,33988,2016,3265,Cincinnati, OH,WBA8A3C55GK690767,BMW,3
11198,765440,7995,2011,115968,Chicago, IL,2T1BU4EE8BC631158,Toyota,Corolla4dr
11199,615077,40365,2016,8,Fayetteville, NC,55SWF4JB1GU100425,Mercedes-Benz,C-ClassC300
11200,116545,16558,2011,58941,Beaumont, TX,2CNFLFE54B6299474,Chevrolet,EquinoxFWD
11201,689947,9984,2010,144918,Brooklyn, NY,JN8AZ1MW4AW136570,Nissan,MuranoAWD
11202,172146,30500,2016,15834,Kansas City, MO,1GCVKREH1GZ427888,Chevrolet,Silverado
11203,749552,15994,2016,18508,North Charleston, SC,5YFBURHE3GP381375,Toyota,CorollaS
11204,74298,24900,2014,41064,West Palm Beach, FL,3GYFNBE36ES680233,Cadillac,SRXLuxury
11205,723149,45998,2012,29912,Cambridge, MN,3C6UD5FL8CG257029,Ram,25004WD
11206,617335,29998,2014,35094,White Plains, NY,WDDHF8JB7EA811303,Mercedes-Benz,E-ClassE350
11207,110377,12545,2013,91075,Duluth, GA,2GNALBEK7D6317862,Chevrolet,EquinoxFWD
11208,90660,18533,2017,18323,Sarasota, FL,1G1ZE5ST7HF201313,Chevrolet,MalibuLT
11209,327685,26555,2014,54116,Muscle Shoals, AL,2FMGK5D82EBD08164,Ford,FlexLimited
11210,685034,24015,2016,27479,Escondido, CA,1N6AD0EVXGN763215,Nissan,FrontierCrew
11211,119629,8550,2009,81618,Sandy, UT,2G1WT57K791240372,Chevrolet,Impala4dr
11212,4588,26900,2015,33301,Chapel Hill, NC,5J8TB3H3XFL006775,Acura,RDXFWD
11213,572879,43759,2016,25707,Little Falls, NJ,JTJBM7FX5G5125077,Lexus,GX
11214,106478,18500,2016,41228,Murfreesboro, TN,2GNALBEK6G1169267,Chevrolet,EquinoxFWD
11215,828224,17135,2016,20850,Lakewood, WA,1VWAT7A31GC040848,Volkswagen,Passat4dr
11216,22196,39950,2014,25302,Memphis, TN,WAURGAFD2EN010216,Audi,A8
11217,731371,19900,2016,34101,Phoenix, AZ,JF2SJAAC4GH487902,Subaru,Forester2.5i
11218,840925,4443,2003,95362,Orem, UT,3VWFE21C93M437543,Volkswagen,New
11219,8769,34899,2015,14226,Verona, NJ,5FRYD4H27FB029315,Acura,MDXAWD
11220,836735,20318,2017,3600,Austin, TX,WVGAV7AX4HK033069,Volkswagen,TiguanS
11221,603440,8999,2000,60709,Chantilly, VA,WDBKK47F7YF161537,Mercedes-Benz,SLK-ClassSLK230
11222,504374,26967,2014,43216,Gautier, MS,1C4RJFBG0EC112904,Jeep,Grand
11223,312366,33782,2012,16366,Gorham, NH,1FT8W3B65CEA00622,Ford,Super
11224,39408,8995,2008,152766,Plainville, CT,WBAHN83528DT86092,BMW,7
11225,851749,30988,2015,21801,SAN FRANCISCO, CA,YV440MDM1F2672536,Volvo,XC602015.5
11226,617248,37989,2014,42999,Spring Branch, TX,WDDLJ7DB9EA098709,Mercedes-Benz,CLS-ClassCLS550
11227,478570,21999,2013,42228,Miami, FL,SAJWA0E71D8S88357,Jaguar,XFXF
11228,164441,37990,2017,546,Homestead, FL,1GNKRJKD2HJ290856,Chevrolet,TraverseFWD
11229,822969,36297,2015,29415,Irving, TX,5TFDW5F16FX478503,Toyota,Tundra
11230,693639,7950,2003,77547,Norco, CA,1N6DD26T63C422342,Nissan,Frontier
11231,564230,28088,2015,34014,Marietta, GA,2T2ZK1BA0FC169040,Lexus,RX
11232,473892,15994,2006,76734,Houston, TX,5N3AA08A26N803471,INFINITI,QX562WD
11233,465019,23980,2015,44672,Philadelphia, PA,KM8SN4HF0FU116306,Hyundai,Santa
11234,63557,18900,2014,52747,Sherwood, AR,2G4GP5EX9E9224485,Buick,RegalPremium
11235,438030,10892,2015,64996,Elgin, IL,5NPE24AF9FH073731,Hyundai,Sonata4dr
11236,639819,14995,2015,22701,Roseville, CA,1N4AL3AP7FC466272,Nissan,Altima2.5
11237,324629,10999,2013,99587,Naples, FL,NM0LS6AN9DT156611,Ford,Transit
11238,605951,16400,2009,94513,Littleton, CO,4JGBB86E89A509115,Mercedes-Benz,M-Class4MATIC
11239,24410,9979,2010,89321,Chantilly, VA,WBAPK5C59AA647339,BMW,3
11240,261447,16000,2014,36070,Grapevine, TX,1FMCU0GX9EUD44796,Ford,EscapeSE
11241,845942,19900,2015,28376,Amarillo, TX,WVGAV7AX5FW554324,Volkswagen,TiguanSEL
11242,359840,19788,2013,98844,Fort Worth, TX,1GKS1AE03DR149349,GMC,Yukon2WD
11243,770830,17603,2014,44933,Macon, GA,2T3WFREV5EW102429,Toyota,RAV44X2
11244,783456,15995,2015,32792,Chicago, IL,JTDZN3EU0FJ030012,Toyota,Prius
11245,709483,23991,2014,69858,Greenville, SC,1C6RR7FT0ES248324,Ram,"1500Express,"
11246,716346,36999,2017,16152,Puyallup, WA,1C6RR7TT7HS663326,Ram,1500SLT
11247,373725,43977,2015,40913,Decatur, TX,1GKS1BKC6FR240428,GMC,Yukon2WD
11248,744850,33995,2016,18023,Long Beach, CA,JF1VA2M60G9828915,Subaru,WRX
11249,497789,24833,2016,29045,Texarkana, TX,1C4RJEAG0GC476495,Jeep,Grand
11250,758510,14599,2014,27397,Cerritos, CA,JTDKDTB36E1563609,Toyota,Prius
11251,366853,8640,2008,188196,Lafayette, IN,1GKEV23728J197193,GMC,AcadiaAWD
11252,93991,9000,2012,85804,Louisville, KY,1G1ZA5E04CF326792,Chevrolet,MalibuLS
11253,293176,13900,2004,68500,Minooka, IL,1FTRW14W04KC68874,Ford,F-1504WD
11254,539855,21591,2017,17291,San Antonio, TX,KNDMB5C12H6221461,Kia,SedonaLX
11255,682978,13595,2014,33266,Baltimore, MD,JN8AS5MV3EW715249,Nissan,Rogue
11256,791401,9490,2008,148288,Knoxville, TN,JTEES41A282035987,Toyota,Highlander4WD
11257,392442,17228,2014,34833,Chandler, AZ,1HGCR2F50EA263948,Honda,Accord
11258,619935,40500,2005,88631,Merriam, KS,WDCYR49E65X163761,Mercedes-Benz,G-ClassG500
11259,746692,14244,2015,10280,Naples, FL,2T1BURHE3FC309073,Toyota,CorollaLE
11260,846010,3699,2002,156931,Shoreline, WA,3VWDD21C12M409065,Volkswagen,New
11261,206703,15495,2013,56964,Lawrenceville, GA,1C3CDZAB1DN702900,Dodge,AvengerSE
11262,96468,16465,2017,12539,Lima, OH,1G1BF5SM4H7189560,Chevrolet,CruzeSedan
11263,754048,18434,2017,26217,AUSTIN, TX,4T1BF1FK5HU633891,Toyota,CamrySE
11264,739221,22999,2015,35847,Puyallup, WA,4S4BSACC5F3346904,Subaru,Outback2.5i
11265,99565,11251,2014,92897,Flowood, MS,1G11C5SL2EF304265,Chevrolet,Malibu1LT
11266,324366,32442,2014,35438,Texas City, TX,1FTFW1EF8EFC91945,Ford,F-1504WD
11267,291182,17594,2013,106741,Centennial, CO,2FMDK4AK3DBB71778,Ford,EdgeSport
11268,71531,29602,2016,37951,Hadley, MA,1G6AL1RS1G0131411,Cadillac,ATS
11269,328611,34995,2015,32228,Flowood, MS,1FTFW1EF6FFA27107,Ford,F-1504WD
11270,529772,13268,2014,29259,Tacoma, WA,KNAFX6A87E5221969,Kia,Forte
11271,773190,15995,2014,34000,Scottsdale, AZ,JTDKN3DU6E0365735,Toyota,PriusThree
11272,522576,13812,2015,27611,Escondido, CA,KNAFZ4A8XF5270258,Kia,ForteEX
11273,544987,12817,2015,54392,Ocala, FL,KNAGM4A7XF5556962,Kia,OptimaLX
11274,598983,12000,2003,27506,Warren, MI,WDBLK70G13T134997,Mercedes-Benz,CLK-ClassCLK430
11275,592728,24998,2016,27528,Thomaston, CT,JM3KE4DYXG0606201,Mazda,CX-5Grand
11276,632190,13300,2014,23768,Annapolis, MD,1N4AL3AP6EC282181,Nissan,Altima2.5
11277,718519,39400,2016,46807,Siloam Springs, AR,1C6RR7NM7GS154048,Ram,"1500Laramie,"
11278,58805,14997,2016,8187,Boise, ID,1G4G15G3XGF140259,Buick,LaCrosseFWD
11279,454065,16499,2016,45752,Pikeville, KY,5XYZTDLB2GG369143,Hyundai,Santa
11280,297434,25950,2015,36033,Mount Juliet, TN,1FM5K7D83FGA44241,Ford,ExplorerXLT
11281,259244,14777,2014,31985,Las Vegas, NV,1ZVBP8EM8E5334718,Ford,MustangConvertible
11282,443624,11936,2016,9004,Burlington, NJ,KMHCT4AE1GU995098,Hyundai,AccentSE
11283,439423,13995,2014,31885,Tucson, AZ,5NPEB4AC0EH899064,Hyundai,Sonata4dr
11284,755736,16919,2016,1650,Lynn, MA,JTDKDTB39G1123564,Toyota,Prius
11285,831022,9999,2012,51739,Hialeah, FL,3VWLX7AJ6CM398967,Volkswagen,Jetta
11286,850204,2895,2001,146300,El Cajon, CA,YV1SZ58D411035343,Volvo,V70XC
11287,569068,35900,2015,30759,Houston, TX,2T2BK1BA1FC290077,Lexus,RX
11288,261525,10988,2013,66556,Mendon, MA,1FADP3J21DL120365,Ford,FocusSedan
11289,405795,14300,2012,75470,Indiana, PA,5J6RM4H59CL014625,Honda,CR-VEX
11290,757356,12395,2014,54524,Gainesville, FL,5YFBURHE2EP117805,Toyota,CorollaS
11291,246919,15991,2015,23215,Novato, CA,3FA6P0H7XFR195238,Ford,FusionSE
11292,774724,7726,2010,130814,Rock Springs, WY,2T1KU4EE4AC349243,Toyota,Matrix5dr
11293,480550,11924,2015,38501,San Jose, CA,1C4NJCBA3FD386375,Jeep,CompassSport
11294,229895,12987,2012,84644,Denver, CO,3C4PDDBG7CT345604,Dodge,JourneyAWD
11295,294817,13295,2007,107896,Winston Salem, NC,2FMDK49C17BB50204,Ford,EdgeAWD
11296,732779,22406,2017,6231,Pembroke Pines, FL,4S3GTAM66H3720097,Subaru,ImprezaSport
11297,488709,24000,2016,5483,Bremerton, WA,1C4PJMCB9GW368393,Jeep,Cherokee4WD
11298,567311,24279,2011,29860,Marysville, WA,JTHBF5C25B5152832,Lexus,IS
11299,770653,10501,2014,111114,Stafford, VA,JTDKN3DU6E0360664,Toyota,PriusTwo
11300,124492,19497,2014,28035,Norfolk, VA,2G1115SL6E9215393,Chevrolet,ImpalaLT
11301,157670,34990,2016,5023,Lumberton, NJ,1G1FG1R70G0124462,Chevrolet,CamaroCoupe
11302,190738,12981,2013,56664,Glen Burnie, MD,1C3BCBEGXDN699250,Chrysler,200Touring
11303,595668,28995,2016,4120,Rockville, MD,JM3KE4DY8G0864233,Mazda,CX-5Grand
11304,280781,24099,2016,10634,Casa Grande, AZ,1FATP8UH9G5273495,Ford,MustangConvertible
11305,172335,36687,2015,72595,Chattanooga, TN,1GNSKBKC8FR253553,Chevrolet,Tahoe4WD
11306,52810,38264,2013,31233,Santa Monica, CA,WBA6A0C51DDZ03591,BMW,6
11307,794881,21327,2012,73210,Frisco, TX,5TDDK3EH7CS119256,Toyota,Highlander4WD
11308,128531,4991,2008,98941,Tempe, AZ,3GNCA23D38S717251,Chevrolet,HHRFWD
11309,219992,14195,2014,72801,Mundelein, IL,2C4RDGEG1ER337770,Dodge,Grand
11310,25134,15999,2013,51184,Miami Gardens, FL,WBA3A5C5XDJ462142,BMW,3
11311,161820,35554,2015,34977,Columbus, GA,3GCUKREC0FG478524,Chevrolet,Silverado
11312,25231,19918,2014,28546,Seattle, WA,WBA3B1G56ENN90551,BMW,3
11313,605716,18980,2011,59877,Los Angeles, CA,4JGBB5GB7BA683654,Mercedes-Benz,M-ClassRWD
11314,31170,23018,2014,47128,Dayton, OH,WBA3B5G50ENS07789,BMW,3
11315,287916,24714,2015,31719,New Haven, IN,2FMTK4J8XFBB80481,Ford,EdgeSEL
11316,143396,17995,2008,103054,Castroville, TX,3GCEC13J48G265826,Chevrolet,Silverado
11317,233835,32999,2015,18782,Santa Fe, NM,2C3CDZBT0FH869381,Dodge,ChallengerR/T
11318,445212,13295,2013,71365,Winston Salem, NC,5NPEB4AC2DH539065,Hyundai,SonataGLS
11319,430834,13997,2017,31731,Redmond, OR,5NPE24AF1HH441323,Hyundai,Sonata2.4L
11320,155377,29995,2013,41237,Las Vegas, NV,3GCPKSE79DG201035,Chevrolet,Silverado
11321,133829,26999,2017,19469,Conyers, GA,1G1145S36HU154187,Chevrolet,ImpalaPremier
11322,79363,35139,2015,26973,Hodgkins, IL,1G6AZ5S39F0101113,Cadillac,CTS
11323,322905,32480,2013,46866,Plattsmouth, NE,1FTFW1ET1DFC80287,Ford,F-150SuperCrew
11324,46958,43995,2017,2000,Spring Valley, NY,WBA8D9G38HNU63186,BMW,3
11325,608603,19000,2010,89888,Slidell, LA,4JGBF7BE3AA575354,Mercedes-Benz,GL-Class4MATIC
11326,432769,15797,2017,18389,Fort Worth, TX,5NPE24AF6HH502519,Hyundai,Sonata2.4L
11327,418292,15200,2008,120572,Seattle, WA,2HJYK16578H531351,Honda,Ridgeline4WD
11328,59342,14346,2013,72656,Savannah, GA,KL4CJCSB3DB129350,Buick,EncoreLeather
11329,267756,17500,2015,46370,Lillington, NC,1FATP8EM7F5359849,Ford,MustangConvertible
11330,385309,11888,2014,51997,Cerritos, CA,2HGFG3B5XEH511459,Honda,Civic
11331,209315,16888,2016,15757,Fremont, CA,3C4PDCBG5GT231293,Dodge,JourneyFWD
11332,832467,15221,2015,10376,Salisbury, MD,3VW817AU9FM068908,Volkswagen,Golf2-Door
11333,259448,4995,2007,134871,Louisville, KY,3FAHP07Z77R152957,Ford,Fusion4dr
11334,76721,17995,2007,91871,San Juan Capistrano, CA,3GYFK62877G157311,Cadillac,Escalade
11335,557065,21999,2015,22490,Katy, TX,JTHKD5BH4F2244517,Lexus,CT
11336,460860,14000,2013,42691,West Palm Beach, FL,KM8JU3AC1DU693223,Hyundai,TucsonLimited
11337,179195,29995,2017,18682,Midland, TX,2G1145S35H9100232,Chevrolet,ImpalaPremier
11338,516883,32990,2016,2960,Fullerton, CA,1C4AJWAG4GL258286,Jeep,WranglerSport
11339,742541,30876,2017,6913,Terrell, TX,4S4BSANC3H3281311,Subaru,Outback2.5i
11340,165471,22999,2006,43090,Lakewood, CO,1G1YY26U265123949,Chevrolet,Corvette2dr
11341,480055,46994,2015,21730,Fort Myers, FL,SAJWA6ET4F8K16992,Jaguar,F-TYPEConvertible
11342,290365,14999,2008,89909,Madison, WI,1FTPX14V48FB22102,Ford,F-1504WD
11343,72385,16990,2010,41611,St. Peters, MO,1G6DM5EV0A0127035,Cadillac,CTS
11344,6531,10944,2008,137920,Pelham, AL,2HNYD28268H505308,Acura,MDX4WD
11345,430577,21995,2017,15525,El Paso, TX,KMHE24L14HA045780,Hyundai,Sonata
11346,697285,45959,2017,340,Arlington Heights, IL,1N6BA1RP4HN524842,Nissan,Titan
11347,388272,13569,2013,36092,Miami, FL,1HGCR2F39DA042779,Honda,Accord
11348,220857,10995,2008,126394,San Antonio, TX,1D7HA18288S610391,Dodge,Ram
11349,782938,24995,2015,20854,Brooklyn Park, MN,2T3DFREV5FW345571,Toyota,RAV44X4
11350,377837,63861,2017,7541,TYLER, TX,1GKS2CKJ8HR208357,GMC,Yukon4WD
11351,387533,14999,2015,35800,Fort Worth, TX,2HGFG3B50FH514291,Honda,Civic
11352,384568,7200,2006,56854,Newport News, VA,2HGFA16506H517076,Honda,Civic
11353,93184,15800,2017,14232,Abilene, TX,1G1BE5SM3H7154088,Chevrolet,CruzeSedan
11354,234218,34877,2015,25120,Peoria, AZ,1C4SDJCT5FC188059,Dodge,DurangoAWD
11355,224686,21999,2010,46697,Bel Air, MD,2B3CJ5DT7AH282261,Dodge,Challenger2dr
11356,202384,19981,2016,43784,Olympia, WA,2C4RC1BG3GR269141,Chrysler,Town
11357,235435,52788,2016,23690,Columbia, IL,2C3CDXL93GH280642,Dodge,ChargerSRT
11358,52500,21995,2011,85280,Austin, TX,WBAKB8C57BCY65426,BMW,7
11359,657752,6995,2009,94906,Elmhurst, IL,3N1AB61E59L663661,Nissan,Sentra4dr
11360,747901,13995,2016,17594,Laurinburg, NC,2T1BURHE6GC598998,Toyota,CorollaL
11361,630836,2977,2003,146353,Lilburn, GA,JA3AJ26E13U012055,Mitsubishi,Lancer4dr
11362,660220,16995,2016,23684,Miramar, FL,KNMAT2MV8GP666506,Nissan,RogueSV
11363,653369,7431,2009,39075,North Bend, WA,3N1BC13E49L440402,Nissan,Versa5dr
11364,649545,14995,2015,37483,Chattanooga, TN,JN8AS5MTXFW674201,Nissan,Rogue
11365,452606,15822,2014,53041,Manchester, NH,KM8JUCAG8EU864666,Hyundai,TucsonSE
11366,245228,13195,2014,53842,Ellicott City, MD,1FA6P0HD4E5355525,Ford,FusionSE
11367,566506,32990,2015,23278,Bay Minette, AL,JTHBE1D22F5015315,Lexus,IS
11368,293078,29982,2017,16946,Kerrville, TX,2FMPK4K99HBB28707,Ford,EdgeTitanium
11369,655336,18097,2014,27563,Riverside, CA,1N4AL3AP0EC129392,Nissan,Altima2.5
11370,430636,13977,2017,39273,Turnwater, WA,5NPE24AF9HH440615,Hyundai,SonataSE
11371,3303,23995,2013,19569,Wilmington, NC,5J8TB3H52DL013007,Acura,RDXwith
11372,805793,32647,2015,25886,West Simsbury, CT,5TDJKRFH7FS202100,Toyota,HighlanderAWD
11373,122151,12535,2012,58847,Oakfield, NY,1GNKREED9CJ278683,Chevrolet,TraverseFWD
11374,459509,21990,2014,26144,Duluth, GA,5XYZU3LAXEG169302,Hyundai,Santa
11375,600846,25592,2014,46219,Sarasota, FL,WDCGG0EB3EG277948,Mercedes-Benz,GLK-ClassGLK250
11376,426840,38997,2017,2507,West Chester, PA,5FNRL5H97HB009743,Honda,OdysseyTouring
11377,840585,22923,2015,37341,Delavan, WI,1VWBV7A30FC019051,Volkswagen,PassatTDI
11378,714697,20396,2016,13843,Casa Grande, AZ,3C6JR6DT0GG282333,Ram,"1500Tradesman,"
11379,438441,10595,2014,53537,Rochester, NY,5NPDH4AE6EH529099,Hyundai,ElantraSE
11380,720048,29495,2015,36895,Sioux Falls, SD,3C6RR7KT4FG699660,Ram,"1500Tradesman,"
11381,640900,15987,2015,23237,Fort Worth, TX,1N4AL3APXFN315947,Nissan,Altima2.5
11382,815941,16998,2010,75640,Bohemia, NY,5TDJK3EH8AS032689,Toyota,Highlander4WD
11383,579161,22991,2014,52476,Spring, TX,1LNHL9FT6EG600290,Lincoln,MKS3.5L
11384,199032,22990,2016,33405,Salem, OR,2C4RC1BG5GR174161,Chrysler,Town
11385,275750,20825,2015,24618,Waukesha, WI,1FA6P8TH2F5435576,Ford,MustangFastback
11386,75815,28724,2015,47706,Bloomington, MN,3GYFNFE34FS529920,Cadillac,SRXPerformance
11387,372476,20990,2010,154359,Hayden, ID,3GTRKWE31AG180237,GMC,Sierra
11388,466126,16999,2011,54475,Hutto, TX,JN1CV6FE2BM950380,INFINITI,G37
11389,677919,20000,2017,7599,Mesquite, TX,JN8AF5MV2HT750309,Nissan,JUKEAWD
11390,142810,14995,2014,95736,Brewton, AL,1G11E5SL1EF199535,Chevrolet,Malibu2LT
11391,114876,13077,2016,45779,North Hollywood, CA,1G1PG5SB8G7130639,Chevrolet,Cruze
11392,152708,27985,2013,60667,Eden Prairie, MN,3GCPKTE77DG251115,Chevrolet,Silverado
11393,10906,35536,2016,37177,Larchmont, NY,5FRYD4H40GB010060,Acura,MDXSH-AWD
11394,292253,11988,2006,105679,Fredericksburg, VA,1FTPX14576NB44887,Ford,F-1504WD
11395,697648,37422,2017,12965,Houston, TX,5N1DR2MN6HC630331,Nissan,PathfinderPlatinum
11396,188091,10500,2013,44490,Henderson, NV,1C3CCBBG4DN719825,Chrysler,200Sedan
11397,811162,10270,2008,157869,Tacoma, WA,JTMBK31V885063165,Toyota,RAV44WD
11398,168738,39995,2015,21006,Pueblo, CO,3GCUKSEC9FG131202,Chevrolet,Silverado
11399,688542,20775,2011,46894,Allentown, PA,1N6AD0EV5BC424351,Nissan,Frontier4WD
11400,424245,3900,2004,157115,Lexington, KY,1HGCM55314A007400,Honda,Accord
11401,604606,6799,2005,144589,Raleigh, NC,WDBUF82J95X170813,Mercedes-Benz,E-ClassE320
11402,126257,2795,2007,179200,Manassas Park, VA,2G1WB58K879311403,Chevrolet,Impala4dr
11403,341844,39223,2016,56467,Pataskala, OH,1FT8W3DT4GEB83570,Ford,Super
11404,495736,22970,2015,21125,North Phoenix, AZ,1C4RJEAGXFC198736,Jeep,Grand
11405,203710,5611,2009,111489,Westlake, OH,1B3HB48A49D184660,Dodge,Caliber4dr
11406,773748,13950,2013,62411,Conway, AR,JTDKN3DU3D1732485,Toyota,PriusTwo
11407,600685,25000,2014,33512,Rahway, NJ,WDDSJ4GB3EN074789,Mercedes-Benz,CLA-ClassCLA250
11408,817400,32488,2017,5323,North Dartmouth, MA,5TFSZ5AN1HX064864,Toyota,Tacoma4WD
11409,543087,24950,2017,13545,Panama City, FL,5XYPG4A59HG215717,Kia,SorentoLX
11410,254900,16783,2016,17639,Whitesboro, TX,1FMCU0GX0GUA64946,Ford,EscapeFWD
11411,815851,17851,2012,65389,Meridian, MS,5TDYK3DC2CS242177,Toyota,Sienna5dr
11412,611100,16550,2003,55687,Marietta, GA,WDBSK75FX3F008275,Mercedes-Benz,SL-ClassSL500
11413,337143,39875,2017,18515,Conroe, TX,1FT7W2B63HEB28029,Ford,Super
11414,386253,16900,2014,32258,Kansas City, KS,2HGFB6E56EH704123,Honda,Civic
11415,821799,31598,2015,33121,Auburn, MA,3TMLU4EN2FM191598,Toyota,Tacoma4WD
11416,620877,49950,2010,115987,Phoenix, AZ,WDCYC3HF4AX182311,Mercedes-Benz,G-Class4MATIC
11417,681487,14983,2014,56725,Tempe, AZ,JN8AF5MVXET482718,Nissan,JUKESL
